timestamp,value
1772937089.5598793,14291.614181777239
1772937089.5599253,-32944.7259138524
1772937089.5599372,-42630.140088800435
1772937089.5599482,-23407.54489035815
1772937089.5599618,-7053.243248882517
1772937089.5599744,-10448.541861398502
1772937089.5599873,-22875.934169110817
1772937089.559996,-26663.218070199997
1772937089.560004,-19674.532748686735
1772937089.560012,-13305.777595889274
1772937089.5600197,-14959.188306593553
1772937089.560028,-20454.2623515825
1772937089.560036,-22837.215554716775
1772937089.5600452,-21278.9145989496
1772937089.5600576,-18120.136238387342
1772937089.5600696,-12442.075565273675
1772937089.560084,-2702.481933058912
1772937089.560096,5868.035399372629
1772937089.5601091,3630.4002373421567
1772937089.5601366,-10671.068620462745
1772937089.5601487,-24195.711141010153
1772937089.5601747,-22738.482132836634
1772937089.5601823,-8249.756090930865
1772937089.56019,1904.9544943240098
1772937089.5601978,-4880.726576053103
1772937089.5820105,-21452.46933425102
1772937089.5820355,-30329.876063074124
1772937089.5820477,-25727.581555895624
1772937089.598076,-19840.553088367506
1772937089.634242,-25428.61318768153
1772937089.6342797,-37719.99511021412
1772937089.6342986,-39675.69797201991
1772937089.6343148,-24215.29588879074
1772937089.6343312,-4748.775975558606
1772937089.650308,-136.77509256933445
1772937089.7446382,-11629.923404501558
1772937089.7446635,-15065.839915917757
1772937089.7446744,-16864.583305505173
1772937089.7446835,-23541.997464945824
1772937089.7446923,-35637.08725584401
1772937089.7447011,-43615.85157569508
1772937089.7447104,-38784.59896956636
1772937089.7447193,-24663.875694139577
1772937089.7447276,-13424.398615463533
1772937089.744736,-12222.447559816092
1772937089.744744,-17069.798099424454
1772937089.744752,-20362.363227065864
1772937089.74476,-19974.452262034396
1772937089.744768,-18388.25506942576
1772937089.744776,-16596.874756078927
1772937089.7447844,-14096.194861990323
1772937089.7447925,-14047.015532183046
1772937089.7448,-22202.004090024904
1772937089.7448084,-37669.68757749646
1772937089.7448163,-49330.38640826326
1772937089.8822267,15591.58470229759
1772937089.8822577,8099.920172346629
1772937089.8822849,-2430.6552327633276
1772937089.882296,-8286.378932519154
1772937089.8823044,-9638.551512530625
1772937089.8823133,-9620.65792394292
1772937089.8823218,-9791.34720922986
1772937089.8823302,-11017.654617380296
1772937089.8823388,-14576.496404515223
1772937089.8823466,-19554.680961016114
1772937089.8823547,-21487.748414237554
1772937089.8823626,-17281.862145797142
1772937089.8823707,-10995.229834680498
1772937089.882379,-10709.079695038767
1772937089.882387,-18007.30891273669
1772937089.8824077,-23964.379528662368
1772937089.882416,-19508.629187365503
1772937089.882424,-8647.983641683333
1772937089.8824317,-6373.3151089260955
1772937089.8824394,-20964.12711212454
1772937089.8824472,-41618.011355367526
1772937089.882455,-48284.35883066279
1772937089.8824632,-33978.99472327891
1772937089.882471,-13481.076395923586
1772937089.8824787,-7609.346549059683
1772937089.8824868,-21074.347904633058
1772937089.8824947,-38925.5036868276
1772937089.8825026,-43975.758791172135
1772937089.8825104,-33905.1056268524
1772937089.8825183,-20029.991641598288
1772937089.882526,-13012.965288645779
1772937089.8825336,-13824.244930939502
1772937089.8825414,-17345.660734586454
1772937089.882549,-19091.702410616206
1772937089.882557,-15365.171981552467
1772937089.9825835,-14288.468227921112
