timestamp,value
1772934024.6182132,72159.78846682292
1772934024.7307336,1879.5161725613027
1772934024.7738872,-28366.366724180138
1772934024.7739067,-14800.38069707816
1772934024.7739165,8194.250629748944
1772934024.789919,11016.618291641455
1772934024.836108,-3364.3874041072427
1772934024.8361304,-12807.36791813539
1772934024.83614,-6813.400331726312
1772934024.916448,3727.9720808848087
1772934024.9324892,4512.3983056685865
1772934024.948609,-3691.6270670618173
1772934024.964623,-8754.807730675298
1772934025.012837,-4574.62520506569
1772934025.0289059,2015.4885253929474
1772934025.02893,2006.7249393691986
1772934025.0449405,-3729.4103290599855
1772934025.0931349,-6872.432122864643
1772934025.3021288,-3540.290386530969
1772934025.3341718,1092.64598650125
1772934025.3602564,681.388509710592
1772934025.3602827,-3707.5216326905106
1772934025.4406145,-5777.732802005341
1772934025.4566689,-2954.2990537033074
1772934025.4727435,505.5193590147358
1772934025.504894,-137.78777911243822
1772934025.5209544,-3668.1155811678595
1772934025.569167,-5057.016587169028
1772934025.615441,-2582.7127045398925
1772934025.6154685,92.63029805165739
1772934025.6154768,-694.1574927646634
1772934025.6154835,-3623.0649912446943
1772934025.61549,-4543.095486373024
1772934025.6154964,-2329.653631050902
1772934025.6155028,-218.05866509455956
1772934025.6624973,-1096.9086597798891
1772934025.6625109,-3576.458759800181
1772934025.6625175,-4155.444029099193
1772934025.662523,-2148.7117289583052
1772934025.8232265,-463.633121948164
1772934025.8232515,-1402.2662344007363
1772934025.8553815,-3529.8149295409007
1772934025.8554132,-3850.468648933081
1772934025.8554251,-2014.7820061196173
1772934025.8554356,-665.1938757965979
1772934025.8554497,-1642.0950231999784
1772934025.9035623,-3483.660388508376
1772934025.9035995,-3602.498593635426
1772934025.9196093,-1913.1606211675125
1772934025.9477434,-835.6760210334361
1772934025.9477844,-1835.7787856757586
1772934025.947796,-3438.098764883038
1772934025.9798744,-3395.421739237863
1772934025.9959064,-1834.709187959345
1772934026.011976,-983.4853316061641
1772934026.0281208,-1995.7686959345742
1772934026.0762632,-3393.0391214094348
1772934026.107376,-3218.6037722433816
1772934026.1073956,-1773.485144967868
1772934026.1074047,-1114.3506406689069
1772934026.1796713,-2130.4147307941553
1772934026.1796908,-3348.2948202220737
1772934026.1797004,-3064.7325017898634
1772934027.2882814,-1725.4882395491811
1772934027.432868,-1232.3376348241459
1772934027.4891112,-2245.514081820684
1772934027.4891365,-3303.627419039312
1772934027.4891465,-2928.604727280871
1772934027.4891553,-1687.9563282069976
1772934027.4891634,-1340.4371834290496
1772934027.5834627,-2345.2062882077666
1772934027.5834875,-3258.7652456926103
1772934027.5834973,-2806.407264725996
1772934027.5835054,-1658.950485023933
1772934027.583516,-1440.9241418180147
1772934027.5835264,-2432.514634630918
1772934027.5835345,-3213.409278531328
1772934027.5995736,-2695.271973269861
1772934027.628647,-1637.1014018752292
1772934027.6286676,-1535.5860258179996
1772934027.6607769,-2509.685871799416
1772934027.7089956,-3167.2319258053135
1772934027.7251372,-2592.989967591417
1772934027.7411315,-1621.450353420264
1772934027.8436227,-1625.8749443226607
1772934027.843652,-2578.409682864297
1772934027.843665,-3119.871121692383
1772934027.843676,-2497.8220250831914
1772934027.843686,-1611.3483540547659
1772934027.8436956,-1713.0129626228986
1772934027.8437047,-2639.9634388186673
1772934027.8437138,-3070.9205612982028
1772934027.8437233,-2408.369094883025
1772934027.8437324,-1606.39306115767
1772934027.8437412,-1798.0688141186572
1772934027.8437538,-2695.308588648747
1772934027.9249077,-3019.9159492120434
1772934027.9249313,-2323.4814292220835
1772934027.924941,-1606.3918362740335
1772934027.9249494,-1882.0172052351647
1772934027.9249573,-2745.1542357153053
1772934027.9249651,-2966.3164049704887
1772934027.9249723,-2242.1931138413547
1772934027.9249823,-1611.3446655901005
1772934027.9249916,-1965.7883062124472
1772934027.9249997,-2789.9970361917544
1772934027.9409957,-2909.4794064556136
1772934027.9762063,-2163.6735976740392
1772934027.9762335,-1621.44415924693
1772934027.9762444,-2050.3131393030785
1772934027.9762533,-2830.1424358485556
1772934027.9921794,-2848.626653496685
1772934028.040387,-2087.1907196985485
1772934028.056497,-1637.092629414929
1772934028.1367953,-2136.5698815460796
1772934028.1779459,-2865.709260730017
1772934028.1779664,-2782.7967464471403
1772934028.435054,-2012.0815093426415
1772934028.4661822,-1658.9390274139687
1772934028.4662173,-2225.6364005269184
1772934028.4662292,-2896.617011371701
1772934028.4662402,-2710.778201955366
1772934028.46625,-1937.7281413798032
1772934028.4662588,-1687.9420383003899
1772934028.4821985,-2318.7557610563513
1772934028.5475109,-2922.552180089892
1772934028.547542,-2631.012371092286
1772934028.547557,-1863.5371084959022
1772934028.5475693,-1725.4709209540845
1772934028.6358817,-2417.4244818256266
1772934028.6359107,-2942.9056235082726
1772934028.6359391,-2541.448968216253
1772934028.6359503,-1788.9200778685451
1772934028.684122,-1773.4645388078816
1772934028.7112088,-2523.5191294501574
1772934028.7112443,-2956.665980543057
1772934028.7112572,-2439.324563962385
1772934028.775436,-1713.2751015538317
1772934028.866835,-1834.684953146575
1772934028.8668697,-2639.48784925186
1772934028.866882,-2962.24140737642
1772934028.9591804,-2320.811146805261
1772934028.9592004,-1635.9668925284288
1772934028.9592104,-1913.1323043784007
1772934028.9592187,-2768.6549385676476
1772934028.9752536,-2957.1572614594365
1772934029.007444,-2180.435870848148
1772934029.0344956,-1556.3047666547895
1772934029.0345159,-2014.7489946235642
1772934029.050602,-2915.73066389484
1772934029.1058447,-2937.5264407688305
1772934029.105873,-2010.0766531363176
1772934029.1058867,-1473.5165649068542
1772934029.1400113,-2148.673173306034
1772934029.140034,-3087.714821608651
1772934029.140042,-2897.0761714053697
1772934029.1400497,-1797.1212696613593
1772934029.140056,-1386.7163551384435
1772934029.1560247,-2329.6083112827278
1772934029.1821778,-3295.6100015875063
1772934029.182196,-2825.243049032734
1772934029.182204,-1520.8455791141375
1772934029.2303507,-1294.862864389773
1772934029.2463987,-2582.658781849509
1772934029.28152,-3557.9531352845206
1772934029.2815535,-2703.122122419402
1772934029.2815683,-1144.6137084292482
1772934029.2815819,-1196.704226826206
1772934029.2815948,-2954.2335649504666
1772934029.7424386,-3908.9251264767263
1772934029.7424693,-2493.843167289932
1772934029.9192424,-596.9371703397143
1772934030.1602035,-1090.7024248043867
1772934030.304812,-3540.2080765739765
1772934030.304847,-4419.925641141442
1772934030.3328893,-2115.8740795968306
1772934030.3329098,282.97732195892627
1772934030.3810804,-974.9271724742437
1772934030.4132428,-4574.515279916373
1772934030.4132714,-5270.832400458077
1772934030.4413033,-1349.394583578615
1772934030.4413292,1948.1796668829347
1772934030.4413388,-846.902880639123
1772934030.569982,-6813.234206510174
1772934030.661245,-7088.226529312613
1772934030.6612697,659.0798646002183
1772934030.6612794,6361.668437816434
1772934030.736539,-703.3817314068684
1772934030.7365592,-14800.023215868952
1772934030.7365687,-14664.791326165503
1772934030.8008218,13325.461407228884
1772934030.8289704,-2761.688124806968
1772934030.8290005,-539.9967939182352
1772934030.904276,329.51256444916874
1772934030.9043033,-1434.446394192078
1772934031.6192305,147350.9842354508
1772934031.6192667,188950.8463319896
1772934031.619279,150394.86605428383
1772934032.454681,137854.37292812773
1772934035.498166,181532.55614099957
1772934035.4981923,192829.82335279728
1772934035.4982023,186255.99765549623
1772934035.4982111,135100.43311533725
1772934035.6105552,129960.44290445902
