timestamp,value
1772931831.4171803,-6.3420447141987565e-12
1772931831.577832,-6.3420447141987565e-12
1772931831.65815,1.5965249315596842e-12
1772931831.6742413,-6.3420447141987565e-12
1772931831.7545607,-6.3420447141987565e-12
1772931831.9152913,1.5965249315596842e-12
1772931831.9313445,-6.3420447141987565e-12
1772931832.0598576,1.5965249315596842e-12
1772931832.0759833,-6.3420447141987565e-12
1772931832.1492045,1.5965249315596842e-12
1772931832.1492276,-6.3420447141987565e-12
1772931832.1652827,1.5965249315596842e-12
1772931832.1813335,-6.3420447141987565e-12
1772931832.2295215,1.5965249315596842e-12
1772931832.2455628,-6.3420447141987565e-12
1772931832.2937877,-6.3420447141987565e-12
1772931832.3218777,1.5965249315596842e-12
1772931832.3218985,-6.3420447141987565e-12
1772931832.3972116,1.5965249315596842e-12
1772931832.3972268,-6.3420447141987565e-12
1772931832.4684792,1.5965249315596842e-12
1772931832.4685004,-6.3420447141987565e-12
1772931832.4845853,-6.3420447141987565e-12
1772931832.54785,3.743957647205687e-12
1772931832.5478704,1.5965249315596842e-12
1772931832.54788,-6.3420447141987565e-12
1772931832.6121652,-6.3420447141987565e-12
1772931832.6281676,1.5965249315596842e-12
1772931832.6281855,-6.3420447141987565e-12
1772931832.7084827,1.5965249315596842e-12
1772931832.7085092,-6.3420447141987565e-12
1772931832.7245753,-6.3420447141987565e-12
1772931832.8692453,-6.3420447141987565e-12
1772931832.885214,-6.3420447141987565e-12
1772931832.9495325,-6.3420447141987565e-12
1772931833.0940971,1.5965249315596842e-12
1772931833.0941231,-6.3420447141987565e-12
1772931833.1904912,-6.3420447141987565e-12
1772931833.2065215,-6.3420447141987565e-12
1772931833.35121,-6.3420447141987565e-12
1772931833.4154599,-6.3420447141987565e-12
1772931833.4957364,-6.3420447141987565e-12
1772931833.5118024,-6.3420447141987565e-12
1772931833.5922065,-6.3420447141987565e-12
1772931833.6724489,-6.3420447141987565e-12
1772931833.7527697,-6.3420447141987565e-12
1772931833.833159,-6.3420447141987565e-12
1772931833.9134471,-6.3420447141987565e-12
1772931833.993782,1.5965249315596842e-12
1772931834.009795,-6.3420447141987565e-12
1772931834.2347195,-6.3420447141987565e-12
1772931834.411512,1.5965249315596842e-12
1772931834.411551,-6.3420447141987565e-12
1772931834.427515,-6.3420447141987565e-12
1772931834.4917707,-6.3420447141987565e-12
1772931834.540096,1.5965249315596842e-12
1772931834.556042,-6.3420447141987565e-12
1772931834.73286,-6.3420447141987565e-12
1772931834.8292568,-6.3420447141987565e-12
1772931834.877421,-6.3420447141987565e-12
1772931834.9416416,3.743957647205687e-12
1772931834.9577472,1.5965249315596842e-12
1772931834.9577732,-6.3420447141987565e-12
1772931834.9737663,-6.3420447141987565e-12
1772931835.1987336,1.5965249315596842e-12
1772931835.2147913,-6.3420447141987565e-12
