timestamp,value
1772931618.2223399,-441.73746804209605
1772931618.238345,-357.1687427000342
1772931618.2865794,-446.57653815884123
1772931618.3026004,-306.9189126254467
1772931618.3990095,-530.4594648407689
1772931618.3990424,-383.4616145306544
1772931618.4953651,-792.0440504345383
1772931618.5617046,-758.3609390184333
1772931618.5617259,-912.5364747377517
1772931618.5617404,-955.6464893403428
1772931618.5617516,-687.4833024112378
1772931618.561761,-139.41832977803747
1772931618.6903086,-40.194167869825804
1772931618.7223804,287.667554445467
1772931618.7705345,119.50409704707555
1772931618.813773,-646.7243509887489
1772931618.8138003,-286.12138791829415
1772931618.8458457,-265.3979942879976
1772931618.9263132,-304.3485014473832
1772931618.9423292,-185.46246760385606
1772931618.990476,-41.159126302933984
1772931619.0065396,-151.5210200474035
1772931619.1029644,-577.6222480808019
1772931619.1833067,-526.3855282392254
1772931619.2314537,-699.7760219817899
1772931619.263584,-324.3565600831577
1772931619.2796357,-288.3436904475533
1772931619.4493504,-772.8751833135674
1772931619.4493701,-362.04885866095145
1772931619.44938,175.12137707601784
1772931619.529662,74.75538800830202
1772931619.617041,-331.14111848548
1772931619.6170619,-138.65539162221037
1772931619.6652143,-666.55602291352
1772931619.6923804,-874.9270615876654
1772931619.692401,-813.7090264947444
1772931619.6924112,-391.0530956414423
1772931619.8370695,-84.67862803851467
1772931619.9976928,-201.17014289059117
1772931620.0618868,-316.086511940753
1772931620.0779283,-312.80592405278276
1772931620.158352,-293.62586329856805
1772931620.2386048,-292.15983788614244
1772931620.3350403,-377.7406401655241
1772931620.4856522,-200.06900602162273
1772931620.4856865,-112.60364224506779
1772931620.4856982,-64.84713307670866
1772931620.7748425,88.15931098236729
1772931621.0479543,88.43975182132229
1772931621.272951,75.83234357398997
1772931621.5882695,46.472986532918966
1772931621.5882971,-32.49755722492155
1772931621.8452241,-497.0198703236031
1772931621.87743,-238.40573119962758
1772931622.0701451,-51.755268720211774
1772931622.0701911,136.04825126422872
1772931622.2227688,-54.50709028085839
1772931622.222791,-220.82085378620175
1772931622.3191876,-141.68751338963224
1772931622.5114136,-179.9779564085607
1772931622.511433,-290.159069802776
1772931622.5114408,-360.6956599877511
1772931622.543138,-231.19936417908292
1772931622.5912812,-250.81211983621984
1772931622.718268,-487.9757550419633
1772931622.7182908,-234.2198437011145
1772931622.7183013,-12.266012577037836
1772931622.745886,-629.0854507433402
1772931622.745908,-496.40796238659277
1772931622.923039,-170.67449182359658
1772931623.0351503,122.7674194148818
1772931623.0511773,18.982241536424787
1772931623.0833342,-160.6843463115584
1772931623.1797783,-620.1886392801914
1772931623.1957524,-445.57143582684785
1772931623.2370093,-40.637764351381676
1772931623.2370555,193.30900989326034
1772931623.2690833,-22.110033978742024
1772931623.285113,-85.97834108590436
1772931623.3012393,55.65360932955932
1772931623.4136698,-180.40410016567566
1772931623.461864,-476.1830773177968
1772931623.4779196,-294.8139041868467
1772931623.4940076,-85.8005135094468
1772931623.5422137,-209.80934575815655
1772931623.6065855,-508.07920643684986
1772931623.6066103,-479.48893811654403
1772931623.6225288,-454.9360561188987
1772931623.6225464,-173.8902634138952
1772931623.6706917,-356.30601988861036
1772931623.7038956,-599.5290136270728
1772931623.7039227,-588.2567141537351
1772931623.703934,-205.98556703968535
1772931623.7039425,288.8338049256317
1772931623.7199552,60.645271038834295
1772931623.7359717,32.51078695658312
1772931623.775185,-304.82047836574736
1772931623.7752063,-474.81923673272223
1772931623.7752163,-427.7683614909486
1772931623.791242,-246.23264814308425
1772931623.7912683,-48.991214360437304
1772931623.8715801,-78.04429147133723
1772931623.8877068,142.75136162025132
1772931623.8877661,382.0806538513108
1772931623.9348483,137.0180001941864
1772931623.9348683,19.149839244180402
1772931623.9508677,103.6584248644945
1772931624.0945668,-150.97424042674461
1772931624.0945973,-317.85173298867403
1772931624.09461,-239.40536853454466
1772931624.1105647,-643.7645294300839
1772931624.1105895,-341.3228070751714
1772931624.1749375,-65.98739175497647
1772931624.1908822,261.51938133427234
1772931624.2552023,-64.2835900772784
1772931624.2712462,-167.9297786683222
1772931624.3786771,-771.903755113841
1772931624.3787048,-447.20958962332145
1772931624.426868,-269.5791763739391
1772931624.4429097,-43.54689437605461
1772931624.4911351,-225.6220904230398
1772931624.52326,-107.46854805167312
1772931624.5554266,109.4508530216026
1772931624.5714953,96.47082373151123
1772931624.6036181,268.79366514036326
1772931624.683956,9.843520922970464
1772931624.699979,-85.43918814270062
1772931624.7321508,-252.33026898020054
1772931624.796416,-5.028837945079693
1772931624.9219284,-52.26290359182414
1772931624.9219527,66.18730496872858
1772931625.918036,-407.33766633718704
1772931625.950133,-268.95790153356677
1772931626.094797,-427.379902247418
1772931626.1912117,-599.5637527174976
1772931626.2233465,-495.0398043543282
1772931626.2394052,-699.9954283083927
1772931626.2876112,-558.7764570766209
1772931626.3839493,-213.96436509965173
1772931628.569013,122.84502276747295
1772931628.5690424,172.28009492335622
1772931628.6011772,-36.77859361017899
1772931628.6172285,259.8578455220208
1772931628.6493218,379.8818250894799
1772931628.7457948,156.2460040721796
1772931628.8100646,79.03586789696233
1772931634.3368564,-0.5793041416547494
1772931634.3689208,-319.4880780377434
1772931634.3980515,-261.4168826254156
1772931634.3980713,21.432519643762788
1772931641.274478,-74678.01821237007
1772931667.141234,-52481.32692776808
1772931684.3802586,-9889.97678934468
