timestamp,value
1772987969.871848,55.9876098620806
1772987969.875603,56.76495409695102
1772987969.879826,43.16275909173971
1772987969.883651,20.958182576959036
1772987969.887718,-3.592541951671698
1772987969.891651,-26.203387681354897
1772987969.895686,-43.93675170933881
1772987969.899654,-53.290396517659445
1772987969.903639,-50.236106939813766
1772987969.907641,-32.99137048647803
1772987969.911658,-4.8367825687853125
1772987969.915662,26.1237303260993
1772987969.919668,50.4123948626974
1772987969.924976,61.177950342774714
1772987969.927068,56.24582920317007
1772987969.931856,37.906205303659696
1772987969.935697,11.546023876114822
1772987969.940222,-16.0585323756856
1772987969.943546,-38.54044997436145
1772987969.947703,-51.36932730833702
1772987969.95167,-52.29441190239193
1772987969.955673,-41.03430888235371
1772987969.959723,-19.312235627298055
1772987969.963664,8.391400737291812
1772987969.967492,34.75828996620074
1772987969.971357,51.825924950004236
1772987969.976123,53.903336502250895
1772987969.979559,44.824721070954254
1772987969.983679,25.11277956446077
1772987969.986989,-1.1903664483474081
1772987969.99188,-28.209178427720143
1772987969.995201,-48.9538564023765
1772987969.999284,-57.43667841197482
1772987970.003803,-51.17993880583305
1772987970.007667,-32.16759676815551
1772987970.011689,-5.567269768340964
1772987970.015682,22.37380086851664
1772987970.019688,45.54550578055809
1772987970.023695,58.384667469396454
1772987970.027681,56.942141753171406
1772987970.031685,40.96291406620804
1772987970.035339,15.083553601433646
1772987970.040238,-12.862884676347434
1772987970.043339,-35.63966788385882
1772987970.047779,-49.218213962619984
1772987970.051673,-52.156449592369455
1772987970.055675,-43.5388684806007
1772987970.059448,-23.01467123979123
1772987970.06299,6.425514070564256
1772987970.067868,36.5430115772647
1772987970.071648,56.547541788376336
1772987970.075754,59.31119663341854
1772987970.079533,45.629832087364136
1772987970.083749,23.820898979403065
1772987970.087673,-4.895424061089912
1772987970.091704,-30.898012913356983
1772987970.095687,-48.78194052639696
1772987970.099709,-55.24745276541122
1772987970.103701,-49.001504342177135
1772987970.107551,-31.083612798651615
1772987970.111742,-5.264624059687724
1772987970.11568,22.285530261849075
1772987970.119341,44.405279848965094
1772987970.123267,55.05184534066595
1772987970.127851,51.333289114863156
1772987970.131679,34.61571905179755
1772987970.135721,10.07646354009175
1772987970.141247,-15.296513777574974
1772987970.143396,-35.315377052530856
1772987970.147776,-46.32030088226505
1772987970.15171,-47.13624747257662
1772987970.155724,-37.885696676943276
1772987970.159867,-19.32061124231442
1772987970.163551,6.327216461884485
1772987970.167748,33.90865406453994
1772987970.171771,55.502308333831344
1772987970.177073,63.29803682613257
1772987970.179583,53.761610637913805
1772987970.1838,29.92821222683212
1772987970.187273,1.675671609544138
1772987970.191432,-27.299981713920854
1772987970.195906,-48.91695304710038
1772987970.199681,-57.14988616177669
1772987970.203727,-49.98275627554481
1772987970.207875,-30.683637647706036
1772987970.212086,-5.729229427834297
1772987970.215605,18.883192187261624
1772987970.219708,39.25808964109309
1772987970.223721,52.13216249029438
1772987970.227692,53.3937046642541
1772987970.231735,39.83957604614003
1772987970.235697,13.095790110431
1772987970.239721,-18.856777678733234
1772987970.243689,-45.18194872309947
1772987970.247733,-58.05464811840178
1772987970.251724,-55.80542890505466
1772987970.255073,-41.40423492972724
1772987970.260391,-19.126741757754203
1772987970.263225,6.855776141895303
1772987970.267919,31.627221439550347
1772987970.271177,49.13653310696489
1772987970.275875,54.091035460874146
1772987970.279697,44.74771946332871
1772987970.283731,23.902716415424543
1772987970.287733,-2.6772782932030688
1772987970.291715,-31.033835138621452
1772987970.295696,-49.57158556121661
1772987970.299719,-57.444268032930076
1772987970.303723,-51.9284999600005
1772987970.30768,-32.67974484706681
1772987970.311692,-3.9923903896981043
1772987970.315728,25.68452202405042
1772987970.31973,47.610303693762006
1772987970.323701,56.80063138299942
1772987970.327702,52.90971599032819
1772987970.331709,38.153199050955266
1772987970.335711,15.352589177589612
1772987970.339697,-11.845518670955514
1772987970.3437,-37.783128758400586
1772987970.347713,-55.25661131830662
1772987970.351733,-58.34295478420492
1772987970.355699,-45.5504665680865
1772987970.359724,-20.76529811037514
1772987970.3634,8.566039633103083
1772987970.367359,34.47557747771957
1772987970.371772,50.854767442535206
1772987970.375604,54.44992851038547
1772987970.379593,44.89966426530158
1772987970.383711,24.494426178735615
1772987970.387712,-2.1154881484648853
1772987970.39175,-28.556506882143616
1772987970.395604,-48.10204413604911
1772987970.399772,-54.07888798144605
1772987970.403739,-46.85508331494765
1772987970.407708,-29.237906072553518
1772987970.41173,-5.180347500482978
1772987970.415762,20.596162353412
1772987970.419808,42.400247264094034
1772987970.423745,54.294492418725795
1772987970.427728,52.28376973323461
1772987970.431772,36.43729714514998
1772987970.435747,11.041203679886783
1772987970.439815,-17.276894219502818
1772987970.443733,-41.73015333874159
1772987970.447759,-56.56096276009157
1772987970.451746,-57.74937526899218
1772987970.455755,-44.30406003267029
1772987970.459423,-19.627603820699854
1772987970.463918,8.951589921961435
1772987970.467157,33.20518352392735
1772987970.471372,47.54593407516292
1772987970.475841,50.20467432045574
1772987970.479434,41.702517182154324
